0.461,2.949926346
0.462,2.906060659
0.463,2.861700174
0.464,2.816947551
0.465,2.771906295
0.466,2.72668053
0.467,2.681374765
0.468,2.636093667
0.469,2.590941821
0.47,2.546023506
0.471,2.501442457
0.472,2.457301641
0.473,2.413703022
0.474,2.37074734
0.475,2.328533883
0.476,2.287160272
0.477,2.246722239
0.478,2.207313419
0.479,2.169025139
0.48,2.131946215
0.481,2.096162759
0.482,2.061757984
0.483,2.028812022
0.484,1.997401742
0.485,1.967600586
0.486,1.9394784
0.487,1.913101281
0.488,1.888531432
0.489,1.865827023
0.49,1.845042061
0.491,1.826226271
0.492,1.809424985
0.493,1.794679043
0.494,1.782024701
0.495,1.771493552
0.496,1.763112453
0.497,1.75690347
0.498,1.752883824
0.499,1.751065859
0.5,1.751457007
0.501,1.754059779
0.502,1.758871755
0.503,1.76588559
0.504,1.775089033
0.505,1.786464952
0.506,1.799991372
0.507,1.815641525
0.508,1.833383908
0.509,1.853182355
0.51,1.874996117
0.511,1.898779951
0.512,1.924484222
0.513,1.952055013
0.514,1.981434246
0.515,2.012559806
0.516,2.045365686
0.517,2.07978213
0.518,2.115735788
0.519,2.153149879
0.52,2.191944361
0.521,2.232036112
0.522,2.273339111
0.523,2.31576463
0.524,2.359221432
0.525,2.403615973
0.526,2.448852611
0.527,2.494833815
0.528,2.541460387
0.529,2.588631677
0.53,2.63624581
0.531,2.684199911
0.532,2.732390333
0.533,2.78071289
0.534,2.829063083
0.535,2.877336337
0.536,2.925428234
0.537,2.973234739
0.538,3.020652436
0.539,3.067578757
0.54,3.113912209
0.541,3.159552598
0.542,3.204401255
0.543,3.248361253
0.544,3.291337621
0.545,3.333237559
0.546,3.373970641
0.547,3.413449014
0.548,3.451587598
0.549,3.488304273
0.55,3.523520059
0.551,3.557159295
0.552,3.589149806
0.553,3.619423061
0.554,3.647914328
0.555,3.674562817
0.556,3.699311815
0.557,3.722108811
0.558,3.742905616
0.559,3.761658465
0.56,3.778328119
0.561,3.792879947
0.562,3.80528401
0.563,3.815515121
0.564,3.823552905
0.565,3.829381842
0.566,3.832991303
0.567,3.834375572
0.568,3.833533863
0.569,3.830470315
0.57,3.825193989
0.571,3.817718844
0.572,3.80806371
0.573,3.796252241
0.574,3.782312868
0.575,3.766278731
0.576,3.748187611
0.577,3.728081841
0.578,3.706008214
0.579,3.68201788
0.58,3.656166232
0.581,3.628512784
0.582,3.599121035
0.583,3.568058333
0.584,3.535395724
0.585,3.501207793
0.586,3.4655725
0.587,3.428571004
0.588,3.390287488
0.589,3.350808968
0.59,3.310225102
0.591,3.26862799
0.592,3.226111968
0.593,3.182773403
0.594,3.138710476
0.595,3.094022962
0.596,3.048812015
0.597,3.003179938
0.598,2.957229956
0.599,2.91106599
0.6,2.864792426
0.601,2.818513879
0.602,2.772334966
0.603,2.726360072
0.604,2.680693116
0.605,2.635437323
0.606,2.590694996
0.607,2.546567284
0.608,2.503153964
0.609,2.460553212
0.61,2.418861394
0.611,2.378172843
0.612,2.338579655
0.613,2.300171487
0.614,2.263035349
0.615,2.227255419
0.616,2.192912856
0.617,2.160085613
0.618,2.12884827
0.619,2.099271869
0.62,2.071423751
0.621,2.045367411
0.622,2.021162357
0.623,1.998863975
0.624,1.978523408
0.625,1.960187443
0.626,1.943898407
0.627,1.929694072
0.628,1.917607571
0.629,1.907667326
0.63,1.899896985
0.631,1.894315367
0.632,1.890936423
0.633,1.889769206
0.634,1.890817845
0.635,1.894081544
0.636,1.899554577
0.637,1.907226304
0.638,1.917081197
0.639,1.929098867
0.64,1.943254119
0.641,1.959517
0.642,1.977852868
0.643,1.998222473
0.644,2.020582038
0.645,2.044883359
0.646,2.071073914
0.647,2.099096977
0.648,2.128891743
0.649,2.160393468
0.65,2.193533607
0.651,2.22823997
0.652,2.264436881
0.653,2.302045346
0.654,2.34098323
0.655,2.381165436
0.656,2.422504097
0.657,2.464908771
0.658,2.508286641
0.659,2.55254272
0.66,2.597580063
0.661,2.643299985
0.662,2.689602274
0.663,2.73638542
0.664,2.783546836
0.665,2.830983089
0.666,2.878590125
0.667,2.926263507
0.668,2.973898639
0.669,3.021391006
0.67,3.0686364
0.671,3.115531155
0.672,3.161972376
0.673,3.207858166
0.674,3.253087856
0.675,3.297562226
0.676,3.341183723
0.677,3.383856685
0.678,3.425487544
0.679,3.465985042
0.68,3.505260429
0.681,3.543227661
0.682,3.579803591
0.683,3.614908156
0.684,3.648464551
0.685,3.680399401
0.686,3.710642927
0.687,3.739129096
0.688,3.765795771
0.689,3.790584847
0.69,3.813442381
0.691,3.834318714
0.692,3.853168577
0.693,3.869951194
0.694,3.884630373
0.695,3.897174584
0.696,3.907557034
0.697,3.915755719
0.698,3.921753479
0.699,3.925538037
0.7,3.927102018
0.701,3.926442975
0.702,3.92356339
0.703,3.918470667
0.704,3.91117712
0.705,3.901699941
0.706,3.890061166
0.707,3.876287622
0.708,3.860410872
0.709,3.842467142
0.71,3.82249724
0.711,3.800546468
0.712,3.776664519
0.713,3.75090537
0.714,3.723327158
0.715,3.693992054
0.716,3.662966122
0.717,3.630319178
0.718,3.596124628
0.719,3.56045931
0.72,3.523403321
0.721,3.485039842
0.722,3.445454949
0.723,3.404737426
0.724,3.362978565
0.725,3.320271966
0.726,3.276713326
0.727,3.232400231
0.728,3.187431933
0.729,3.141909136
0.73,3.095933771
0.731,3.049608765
0.732,3.003037818
0.733,2.956325172
0.734,2.909575377
0.735,2.86289306
0.736,2.816382694
0.737,2.770148364
0.738,2.72429354
0.739,2.67892084
0.74,2.63413181
0.741,2.590026695
0.742,2.546704214
0.743,2.504261345
0.744,2.46279311
0.745,2.42239236
0.746,2.383149571
0.747,2.345152645
0.748,2.308486711
0.749,2.273233939
0.75,2.239473359
0.751,2.207280679
0.752,2.176728125
0.753,2.147884275
0.754,2.120813908
0.755,2.095577864
0.756,2.072232902
0.757,2.050831581
0.758,2.031422138
0.759,2.014048383
0.76,1.998749605
0.761,1.985560478
0.762,1.974510989
0.763,1.965626371
0.764,1.958927044
0.765,1.954428574
0.766,1.952141636
0.767,1.95207199
0.768,1.954220467
0.769,1.958582974
0.77,1.965150493
0.771,1.973909109
0.772,1.984840037
0.773,1.997919666
0.774,2.013119609
0.775,2.030406768
0.776,2.049743408
0.777,2.071087236
0.778,2.094391503
0.779,2.119605101
0.78,2.146672679
0.781,2.175534767
0.782,2.206127904
0.783,2.238384786
0.784,2.272234408
0.785,2.307602226
0.786,2.344410322
0.787,2.382577576
0.788,2.422019846
0.789,2.462650156
0.79,2.504378889
0.791,2.547113985
0.792,2.590761146
0.793,2.635224046
0.794,2.680404543
0.795,2.7262029
0.796,2.772518003
0.797,2.819247587
0.798,2.866288466
0.799,2.913536755
0.8,2.96088811
0.801,3.00823795
0.802,3.055481698
0.803,3.102515006
0.804,3.149233992
0.805,3.195535467
0.806,3.241317166
0.807,3.286477976
0.808,3.330918158
0.809,3.37453957
0.81,3.417245884
0.811,3.458942801
0.812,3.499538261
0.813,3.538942645
0.814,3.577068975
0.815,3.613833108
0.816,3.649153924
0.817,3.682953501
0.818,3.715157294
0.819,3.745694296
0.82,3.774497201
0.821,3.801502546
0.822,3.826650859
0.823,3.849886786
0.824,3.871159217
0.825,3.890421399
0.826,3.907631039
0.827,3.922750397
0.828,3.935746373
0.829,3.946590576
0.83,3.955259393
0.831,3.961734035
0.832,3.966000584
0.833,3.968050019
0.834,3.967878242
0.835,3.965486081
0.836,3.960879293
0.837,3.954068548
0.838,3.945069408
0.839,3.933902289
0.84,3.92059242
0.841,3.905169784
0.842,3.88766905
0.843,3.868129502
0.844,3.846594945
0.845,3.823113612
0.846,3.797738057
0.847,3.770525035
0.848,3.741535378
0.849,3.710833861
0.85,3.678489058
0.851,3.644573188
0.852,3.609161954
0.853,3.57233438
0.854,3.53417263
0.855,3.494761827
0.856,3.454189867
0.857,3.41254722
0.858,3.369926732
0.859,3.326423416
0.86,3.282134243
0.861,3.237157929
0.862,3.19159471
0.863,3.145546124
0.864,3.099114784
0.865,3.052404152
0.866,3.005518306
0.867,2.958561712
0.868,2.911638988
0.869,2.864854679
0.87,2.818313016
0.871,2.772117693
0.872,2.726371631
0.873,2.681176749
0.874,2.636633745
0.875,2.592841862
0.876,2.549898679
0.877,2.507899883
0.878,2.466939066
0.879,2.427107511
0.88,2.388493993
0.881,2.35118458
0.882,2.315262442
0.883,2.280807668
0.884,2.247897086
0.885,2.216604094
0.886,2.186998496
0.887,2.159146349
0.888,2.133109812
0.889,2.108947013
0.89,2.086711918
0.891,2.066454211
0.892,2.048219183
0.893,2.032047631
0.894,2.017975772
0.895,2.006035156
0.896,1.996252602
0.897,1.988650132
0.898,1.98324493
0.899,1.980049297
0.9,1.979070626
0.901,1.980311387
0.902,1.983769121
0.903,1.989436445
0.904,1.997301065
0.905,2.007345812
0.906,2.01954867
0.907,2.033882832
0.908,2.050316758
0.909,2.068814242
0.91,2.089334496
0.911,2.111832238
0.912,2.136257796
0.913,2.162557214
0.914,2.190672375
0.915,2.220541128
0.916,2.252097427
0.917,2.285271479
0.918,2.319989895
0.919,2.356175857
0.92,2.393749288
0.921,2.432627027
0.922,2.472723016
0.923,2.51394849
0.924,2.556212177
0.925,2.599420496
0.926,2.643477768
0.927,2.688286427
0.928,2.733747237
0.929,2.779759514
0.93,2.826221346
0.931,2.873029823
0.932,2.920081263
0.933,2.967271443
0.934,3.014495831
0.935,3.061649818
0.936,3.108628947
0.937,3.155329151
0.938,3.20164698
0.939,3.24747983
0.94,3.292726175
0.941,3.337285786
0.942,3.381059961
0.943,3.423951738
0.944,3.465866115
0.945,3.506710255
0.946,3.546393699
0.947,3.584828564
0.948,3.621929734
0.949,3.657615057
0.95,3.69180552
0.951,3.72442543
0.952,3.755402579
0.953,3.784668403
0.954,3.812158139
0.955,3.837810965
0.956,3.861570135
0.957,3.883383107
0.958,3.90320166
0.959,3.920981998
0.96,3.936684849
0.961,3.950275554
0.962,3.96172414
0.963,3.971005391
0.964,3.978098899
0.965,3.982989116
0.966,3.98566538
0.967,3.986121948
0.968,3.984358
0.969,3.980377647
0.97,3.974189919
0.971,3.965808748
0.972,3.95525293
0.973,3.942546093
0.974,3.927716637
0.975,3.910797675
0.976,3.891826955
0.977,3.870846783
0.978,3.847903924
0.979,3.823049499
0.98,3.796338872
0.981,3.767831527
0.982,3.737590938
0.983,3.705684423
0.984,3.672183
0.985,3.637161226
0.986,3.600697033
0.987,3.562871554
0.988,3.523768944
0.989,3.483476191
0.99,3.442082925
0.991,3.39968122
0.992,3.356365385
0.993,3.312231761
0.994,3.2673785
0.995,3.221905353
0.996,3.175913447
0.997,3.129505056
0.998,3.082783383
0.999,3.035852321
1,2.988816229
1.001,2.941779698
1.002,2.894847318
1.003,2.848123449
1.004,2.801711986
1.005,2.755716127
1.006,2.71023815
1.007,2.66537918
1.008,2.621238967
1.009,2.577915665
1.01,2.535505613
1.011,2.494103121
1.012,2.453800261
1.013,2.414686663
1.014,2.376849316
1.015,2.340372373
1.016,2.305336968
1.017,2.271821031
1.018,2.239899119
1.019,2.209642248
1.02,2.181117739
1.021,2.154389062
1.022,2.129515701
1.023,2.10655302
1.024,2.08555214
1.025,2.066559823
1.026,2.049618375
1.027,2.034765544
1.028,2.022034442
1.029,2.011453467
1.03,2.003046246
1.031,1.996831576
1.032,1.992823386
1.033,1.991030705
1.034,1.991457643
1.035,1.994103381
1.036,1.998962171
1.037,2.006023354
1.038,2.015271377
1.039,2.026685833
1.04,2.040241503
1.041,2.055908415
1.042,2.073651906
1.043,2.093432705
1.044,2.115207013
1.045,2.138926608
1.046,2.164538946
1.047,2.19198728
1.048,2.221210786
1.049,2.252144699
1.05,2.284720455
1.051,2.318865844
1.052,2.354505169
1.053,2.391559417
1.054,2.429946433
1.055,2.469581102
1.056,2.510375536
1.057,2.552239275
1.058,2.595079481
1.059,2.638801149
1.06,2.683307315
1.061,2.728499275
1.062,2.774276799
1.063,2.820538358
1.064,2.867181346
1.065,2.91410231
1.066,2.961197181
1.067,3.008361501
1.068,3.055490657
1.069,3.102480116
1.07,3.149225652
1.071,3.195623581
1.072,3.241570989
1.073,3.286965964
1.074,3.331707817
1.075,3.375697311
1.076,3.418836877
1.077,3.461030834
1.078,3.502185597
1.079,3.542209892
1.08,3.581014951
1.081,3.618514713
1.082,3.654626016
1.083,3.689268777
1.084,3.722366177
1.085,3.753844824
1.086,3.783634922
1.087,3.811670421
1.088,3.837889169
1.089,3.862233044
1.09,3.884648088
1.091,3.905084625
1.092,3.923497369
1.093,3.93984553
1.094,3.9540929
1.095,3.966207933
1.096,3.97616382
1.097,3.983938542
1.098,3.989514924
1.099,3.992880672
1.1,3.994028399
1.101,3.99295564
1.102,3.989664862
1.103,3.984163455
1.104,3.976463718
1.105,3.966582828
1.106,3.954542806
1.107,3.940370465
1.108,3.924097354
1.109,3.905759682
1.11,3.885398245
1.111,3.86305833
1.112,3.838789617
1.113,3.812646066
1.114,3.784685801
1.115,3.75497098
1.116,3.723567653
1.117,3.690545621
1.118,3.655978277
1.119,3.619942445
1.12,3.58251821
1.121,3.543788737
1.122,3.50384009
1.123,3.462761039
1.124,3.420642863
1.125,3.377579148
1.126,3.33366558
1.127,3.288999729
1.128,3.243680836
1.129,3.197809592
1.13,3.151487914
1.131,3.104818717
1.132,3.057905689
1.133,3.010853059
1.134,2.963765362
1.135,2.916747216
1.136,2.869903079
1.137,2.823337026
1.138,2.777152513
1.139,2.731452146
1.14,2.686337459
1.141,2.641908685
1.142,2.598264531
1.143,2.555501964
1.144,2.513715993
1.145,2.472999457
1.146,2.433442821
1.147,2.395133974
1.148,2.358158035
1.149,2.322597163
1.15,2.288530374
1.151,2.256033367
1.152,2.225178356
1.153,2.196033906
1.154,2.168664788
1.155,2.143131828
1.156,2.119491776
1.157,2.097797178
1.158,2.078096262
1.159,2.060432827
1.16,2.044846149
1.161,2.031370893
1.162,2.020037035
1.163,2.010869798
1.164,2.00388959
1.165,1.999111968
1.166,1.996547596
1.167,1.996202222
1.168,1.99807667
1.169,2.002166834
1.17,2.008463687
1.171,2.016953303
1.172,2.027616888
1.173,2.040430821
1.174,2.055366704
1.175,2.072391429
1.176,2.091467252
1.177,2.112551871
1.178,2.135598525
1.179,2.160556097
1.18,2.187369228
1.181,2.215978437
1.182,2.246320254
1.183,2.278327365
1.184,2.311928756
1.185,2.347049874
1.186,2.383612792
1.187,2.421536378
1.188,2.460736485
1.189,2.501126125
1.19,2.542615672
1.191,2.585113059
1.192,2.628523977
1.193,2.672752092
1.194,2.717699253
1.195,2.763265714
1.196,2.809350352
1.197,2.855850895
1.198,2.902664145
1.199,2.949686213
1.2,2.996812742
1.201,3.043939145
1.202,3.090960836
1.203,3.137773458
1.204,3.184273122
1.205,3.230356629
1.206,3.275921708
1.207,3.320867235
1.208,3.365093465
1.209,3.408502246
1.21,3.450997244
1.211,3.492484152
1.212,3.5328709
1.213,3.572067862
1.214,3.609988053
1.215,3.646547322
1.216,3.68166454
1.217,3.715261778
1.218,3.747264483
1.219,3.777601642
1.22,3.806205939
1.221,3.833013905
1.222,3.857966059
1.223,3.881007041
1.224,3.902085734
1.225,3.921155377
1.226,3.938173668
1.227,3.953102862
1.228,3.965909851
1.229,3.976566237
1.23,3.985048399
1.231,3.991337542
1.232,3.99541974
1.233,3.997285965
1.234,3.996932113
1.235,3.994359004
1.236,3.989572389
1.237,3.982582931
1.238,3.973406184
1.239,3.962062559
1.24,3.948577277
1.241,3.932980314
1.242,3.915306334
1.243,3.895594613
1.244,3.87388895
1.245,3.850237571
1.246,3.824693024
1.247,3.797312057
1.248,3.768155496
1.249,3.73728811
1.25,3.704778466
1.251,3.670698776
1.252,3.635124739
1.253,3.59813537
1.254,3.559812828
1.255,3.520242231
1.256,3.479511468
1.257,3.437711003
1.258,3.394933674
1.259,3.351274491
1.26,3.306830419
1.261,3.261700165
1.262,3.215983961
1.263,3.16978334
1.264,3.123200908
1.265,3.076340122
1.266,3.029305052
1.267,2.98220016
1.268,2.93513006
1.269,2.888199289
1.27,2.841512073
1.271,2.7951721
1.272,2.749282285
1.273,2.703944544
1.274,2.659259567
1.275,2.615326593
1.276,2.572243194
1.277,2.530105054
1.278,2.489005757
1.279,2.449036582
1.28,2.410286299
1.281,2.37284097
1.282,2.33678376
1.283,2.302194753
1.284,2.269150772
1.285,2.237725209
1.286,2.207987864
1.287,2.180004787
1.288,2.153838135
1.289,2.129546029
1.29,2.107182431
1.291,2.086797019
1.292,2.068435079
1.293,2.052137404
1.294,2.037940206
1.295,2.02587503
1.296,2.015968689
1.297,2.008243203
1.298,2.002715748
1.299,1.999398622
1.3,1.998299214
1.301,1.999419989
1.302,2.002758483
1.303,2.008307307
1.304,2.016054165
1.305,2.025981881
1.306,2.038068436
1.307,2.052287019
1.308,2.068606084
1.309,2.086989421
1.31,2.107396238
1.311,2.129781249
1.312,2.154094777
1.313,2.180282862
1.314,2.208287382
1.315,2.238046183
1.316,2.269493213
1.317,2.302558676
1.318,2.337169179
1.319,2.373247899
1.32,2.410714755
1.321,2.449486582
1.322,2.489477319
1.323,2.530598196
1.324,2.572757936
1.325,2.615862955
1.326,2.65981757
1.327,2.70452421
1.328,2.749883637
1.329,2.795795162
1.33,2.842156868
1.331,2.888865844
1.332,2.935818401
1.333,2.982910314
1.334,3.030037047
1.335,3.077093986
1.336,3.123976672
1.337,3.170581034
1.338,3.216803617
1.339,3.262541814
1.34,3.307694095
1.341,3.352160228
1.342,3.395841508
1.343,3.438640968
1.344,3.480463601
1.345,3.521216571
1.346,3.560809412
1.347,3.599154237
1.348,3.636165929
1.349,3.671762331
1.35,3.705864428
1.351,3.738396521
1.352,3.7692864
1.353,3.798465499
1.354,3.825869049
1.355,3.851436226
1.356,3.875110281
1.357,3.896838669
1.358,3.916573164
1.359,3.934269968
1.36,3.949889806
1.361,3.963398014
1.362,3.974764618
1.363,3.983964397
1.364,3.990976943
1.365,3.9957867
1.366,3.998383007
1.367,3.998760115
1.368,3.996917203
1.369,3.992858378
1.37,3.986592668
1.371,3.978134
1.372,3.967501169
1.373,3.954717798
1.374,3.939812286
1.375,3.922817741
1.376,3.90377191
1.377,3.882717095
1.378,3.859700058
1.379,3.834771918
1.38,3.807988035
1.381,3.779407892
1.382,3.749094958
1.383,3.717116549
1.384,3.683543681
1.385,3.648450907
1.386,3.611916157
1.387,3.574020561
1.388,3.534848271
1.389,3.494486272
1.39,3.453024193
1.391,3.410554103
1.392,3.367170311
1.393,3.322969152
1.394,3.278048779
1.395,3.232508938
1.396,3.186450753
1.397,3.139976498
1.398,3.093189371
